#,Questions,Iterations,Answers
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",99,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",2,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",0,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",3,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",1,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",4,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",11,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",8,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",6,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",10,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",7,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",9,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",5,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",13,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",18,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",19,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",16,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",15,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",17,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",14,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",12,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",21,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",20,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",23,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",24,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",22,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",26,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",27,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",29,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",25,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",28,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",33,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",31,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",32,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",30,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",35,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",36,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",37,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",34,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",39,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",38,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",40,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",41,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",46,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",48,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",44,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",42,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",45,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",43,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",47,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",54,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",51,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",49,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",50,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",56,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",53,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",52,2
