#,Questions,Iterations,Answers
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",3,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",2,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",4,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",6,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",10,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",11,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",12,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",9,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",8,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",13,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",17,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",15,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",14,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",18,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",16,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",20,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",22,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",21,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",25,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",24,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",28,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",27,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",26,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",19,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",29,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",30,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",31,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",33,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",32,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",34,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",35,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",36,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",39,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",41,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",43,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",40,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",42,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",37,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",38,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",49,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",44,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",50,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",48,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",45,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",23,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",47,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",46,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",54,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",51,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",53,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",56,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",52,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",58,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",55,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",57,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",63,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",64,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",59,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",62,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",60,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",65,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",66,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",69,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",68,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",71,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",70,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",72,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",73,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",67,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",78,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the insurance money",74,1
